Cognoms de la població. 2023
Catalunya
Font: Idescat, a partir del Cens de població i habitatges anual de l'INE.
Nota: ‰ calculat sobre el total de la població.
Nota: Només es mostren els cognoms de freqüència igual o superior a 4.
.. Dada confidencial, amb baixa fiabilitat o no disponible
Institut d'Estadística de Catalunya
http://www.idescat.cat/cognoms/
Pos.;Cognom;Com a primer cognom. Freqüència;Com a primer cognom. ‰;Com a segon cognom. Freqüència;Com a segon cognom. ‰
24817;GEY;21;0,00;13;0,00
78738;GEYER;4;0,00;..;..
103641;GEYTER;4;0,00;..;..
89030;GEZ;..;..;4;0,00
49517;GHABAOUI;8;0,00;4;0,00
89030;GHABBAOUI;..;..;4;0,00
44694;GHABBOUR;8;0,00;6;0,00
78738;GHABEN;..;..;5;0,00
78738;GHABGHAB;6;0,00;..;..
36467;GHACH CHAMA;15;0,00;4;0,00
28254;GHACHAM;18;0,00;10;0,00
70986;GHACHAM IMRANI;7;0,00;..;..
46970;GHACHCHAMA;13;0,00;..;..
103641;GHACHOUAH;4;0,00;..;..
30501;GHADAR;22;0,00;..;..
89030;GHADDANE;..;..;4;0,00
37857;GHADDAR;15;0,00;..;..
3114;GHADDARI;412;0,05;135;0,02
89030;GHADDIOUI;5;0,00;..;..
89030;GHADI;5;0,00;..;..
103641;GHADIYA;4;0,00;..;..
37857;GHAFAR;18;0,00;..;..
78738;GHAFERIEH;..;..;4;0,00
19107;GHAFFAR;44;0,00;6;0,00
103641;GHAFFARZADEH;4;0,00;..;..
70986;GHAFKI;6;0,00;..;..
13559;GHAFOOR;70;0,00;13;0,00
103641;GHAFOORY;4;0,00;..;..
70986;GHAFOURI;7;0,00;..;..
70986;GHAG;..;..;4;0,00
78738;GHAHRAMANYAN;5;0,00;..;..
35255;GHAIDOUNI;14;0,00;6;0,00
70986;GHAILA;7;0,00;..;..
3966;GHAILAN;256;0,03;159;0,02
70986;GHAILAN EL HASSANI;..;..;6;0,00
36467;GHAILAN LLAIMOUN;15;0,00;4;0,00
44694;GHAILANE;8;0,00;6;0,00
78738;GHAILANE EL HASSANI;5;0,00;..;..
26969;GHAILANI;19;0,00;11;0,00
49517;GHAILANI HASSANI;8;0,00;4;0,00
40935;GHAJGHOUJ;8;0,00;8;0,00
89030;GHAJGHOUZ;5;0,00;..;..
103641;GHAJOUAN;4;0,00;..;..
59859;GHAJOUR;5;0,00;4;0,00
78738;GHALAM;4;0,00;..;..
103641;GHALBEZOURI;4;0,00;..;..
35255;GHALBZOURI;11;0,00;9;0,00
49517;GHALE;8;0,00;4;0,00
55921;GHALEB;6;0,00;4;0,00
59859;GHALECHYAN;9;0,00;..;..
46970;GHALEM;13;0,00;..;..
15056;GHALI;44;0,00;27;0,00
103641;GHALIB;4;0,00;..;..
36467;GHALLAB;15;0,00;4;0,00
40935;GHALLADA;13;0,00;..;..
78738;GHALLASSI;6;0,00;..;..
23868;GHALLIT;23;0,00;13;0,00
32147;GHALMI;17;0,00;6;0,00
103641;GHALOUS;4;0,00;..;..
70986;GHALY;5;0,00;..;..
55921;GHAM;9;0,00;..;..
64882;GHAMIR;6;0,00;..;..
34146;GHAMMAT;18;0,00;..;..
44694;GHAMMOUZI;11;0,00;..;..
37857;GHAMRAS;9;0,00;9;0,00
89030;GHAMRASSE;5;0,00;..;..
19958;GHANAM;33;0,00;14;0,00
78738;GHANAMI;6;0,00;..;..
55921;GHANANE;..;..;7;0,00
59859;GHANDI;5;0,00;4;0,00
20238;GHANDOUR;29;0,00;17;0,00
10780;GHANEM;85;0,01;29;0,00
9314;GHANI;97;0,01;42;0,00
28254;GHANIM;21;0,00;7;0,00
70986;GHANIMA;4;0,00;..;..
89030;GHANIME;4;0,00;..;..
55921;GHANIMI;..;..;7;0,00
52458;GHANJOUF;..;..;8;0,00
89030;GHANMAT;..;..;4;0,00
36467;GHANMI;14;0,00;5;0,00
64882;GHANMOUJ;4;0,00;4;0,00
25852;GHANNAM;25;0,00;7;0,00
55921;GHANNAY;..;..;7;0,00
35255;GHANNOU;12;0,00;8;0,00
103641;GHANNOUI;4;0,00;..;..
64882;GHANNOUM;5;0,00;..;..
49517;GHANOU;11;0,00;..;..
89030;GHANOUCH;5;0,00;..;..
21501;GHANOUN;35;0,00;7;0,00
35255;GHANOURA;19;0,00;..;..
37857;GHAOUAL;9;0,00;9;0,00
103641;GHARA;4;0,00;..;..
49517;GHARAFI;10;0,00;..;..
37857;GHARBANI;11;0,00;7;0,00
5432;GHARBAOUI;185;0,02;99;0,01
103641;GHARBAOUI RIAHI;4;0,00;..;..
78738;GHARBAOUY;6;0,00;..;..
12489;GHARBI;61;0,00;32;0,00
70986;GHARBI BERRIMA;7;0,00;..;..
46970;GHARDA;8;0,00;5;0,00
40935;GHARDACH;10;0,00;6;0,00
33101;GHARDACHE;15;0,00;7;0,00
70986;GHARGAOUI;7;0,00;..;..
17920;GHARIB;39;0,00;16;0,00
78738;GHARIBI;5;0,00;..;..
26969;GHARIBYAN;21;0,00;9;0,00
103641;GHARISI;4;0,00;..;..
40935;GHARJ;15;0,00;..;..
46970;GHARJOUM;9;0,00;4;0,00
55921;GHARMAOUI;9;0,00;..;..
103641;GHARMOUZI;4;0,00;..;..
49517;GHARNATI;8;0,00;4;0,00
78738;GHARNIT;4;0,00;..;..
89030;GHAROUIT;5;0,00;..;..
89030;GHAROUSS;4;0,00;..;..
78738;GHARRAB;6;0,00;..;..
103641;GHARRADI;4;0,00;..;..
24817;GHARRAFI;18;0,00;16;0,00
89030;GHARRAG;..;..;4;0,00
70986;GHARRASS;5;0,00;..;..
59859;GHARS;..;..;6;0,00
42740;GHARTI;14;0,00;..;..
78738;GHARU;5;0,00;..;..
70986;GHASABYAN;7;0,00;..;..
70986;GHASEMI;7;0,00;..;..
78738;GHASEMIAN;4;0,00;..;..
89030;GHATTAS;..;..;4;0,00
103641;GHAUS;4;0,00;..;..
89030;GHAY;5;0,00;..;..
42740;GHAYAT;8;0,00;7;0,00
32147;GHAYATI;14;0,00;9;0,00
89030;GHAYATI JEBARI;..;..;5;0,00
44694;GHAYLAN;8;0,00;6;0,00
89030;GHAYLANI;5;0,00;..;..
70986;GHAYLANI EL HASSANI;6;0,00;..;..
78738;GHAYOU;6;0,00;..;..
18866;GHAZAL;29;0,00;22;0,00
32147;GHAZALI;16;0,00;7;0,00
16352;GHAZANFAR;51;0,00;12;0,00
59859;GHAZAOUI;8;0,00;..;..
10389;GHAZARYAN;99;0,01;21;0,00
103641;GHAZELHAJ;4;0,00;..;..
8722;GHAZI;108;0,01;43;0,00
52458;GHAZIOUI;..;..;8;0,00
40935;GHAZIR;13;0,00;..;..
46970;GHAZOUAN;11;0,00;..;..
52458;GHAZOUANE;4;0,00;7;0,00
14516;GHAZOUANI;39;0,00;36;0,00
52458;GHAZOUI;11;0,00;..;..
70986;GHAZZA;6;0,00;..;..
31309;GHBALOU;12;0,00;12;0,00
103641;GHDAIGA;4;0,00;..;..
70986;GHEBAN;7;0,00;..;..
103641;GHEBRAOUEN;4;0,00;..;..
59859;GHEDU;7;0,00;..;..
44694;GHEJAN;13;0,00;..;..
103641;GHELARDONI;4;0,00;..;..
78738;GHELFI;4;0,00;..;..
103641;GHELUTA;4;0,00;..;..
89030;GHEMATAOUI;5;0,00;..;..
36467;GHEMIS;14;0,00;5;0,00
59859;GHEMRI HACENE;9;0,00;..;..
49517;GHEMU;12;0,00;..;..
70986;GHENADE;6;0,00;..;..
89030;GHENAIM;..;..;4;0,00
59859;GHENCEA;9;0,00;..;..
59859;GHENCIULESCU;8;0,00;..;..
64882;GHENEA;8;0,00;..;..
103641;GHENEM;4;0,00;..;..
103641;GHENITA;4;0,00;..;..
4858;GHEORGHE;290;0,04;34;0,00
103641;GHEORGHIASA;4;0,00;..;..
52458;GHEORGHICA;11;0,00;..;..
103641;GHEORGHIES;4;0,00;..;..
70986;GHEORGHIOI;7;0,00;..;..
21837;GHEORGHITA;41;0,00;..;..
25303;GHEORGHIU;30;0,00;..;..
89030;GHEOUAN;..;..;4;0,00
103641;GHERA;4;0,00;..;..
70986;GHERAB;6;0,00;..;..
70986;GHERARDI;5;0,00;..;..
70986;GHERARDY;7;0,00;..;..
52458;GHERASE;11;0,00;..;..
14647;GHERASIM;67;0,00;7;0,00
70986;GHERBEZAN;7;0,00;..;..
103641;GHERCA;4;0,00;..;..
49517;GHERGA;12;0,00;..;..
19958;GHERGHE;42;0,00;5;0,00
26969;GHERGHEL;30;0,00;..;..
78738;GHERGHESCU;6;0,00;..;..
55921;GHERGHINA;9;0,00;..;..
78738;GHERGHISAN;6;0,00;..;..
70986;GHERGUT;5;0,00;..;..
89030;GHERHES;5;0,00;..;..
46970;GHERIB;5;0,00;8;0,00
17920;GHERMAN;47;0,00;8;0,00
78738;GHERROUZ;..;..;4;0,00
89030;GHERSEDINE;4;0,00;..;..
39378;GHERSI;9;0,00;8;0,00
49517;GHERTA;11;0,00;..;..
103641;GHESQUIERE;4;0,00;..;..
70986;GHET;7;0,00;..;..
49517;GHETA;12;0,00;..;..
55921;GHETI;10;0,00;..;..
64882;GHETU;8;0,00;..;..
89030;GHEVONDYAN;5;0,00;..;..
89030;GHEZA;4;0,00;..;..
35255;GHEZIEL;11;0,00;9;0,00
64882;GHEZIEL KAMAR;6;0,00;..;..
44694;GHEZZI;9;0,00;5;0,00
55921;GHIA;8;0,00;..;..
89030;GHIANI;5;0,00;..;..
35255;GHIARA;15;0,00;5;0,00
34146;GHICA;18;0,00;..;..
36467;GHICAJANU;17;0,00;..;..
59859;GHIDAOUI;9;0,00;..;..
103641;GHIDINI;4;0,00;..;..
59859;GHIGEANU;9;0,00;..;..
78738;GHIGLIANI;5;0,00;..;..
103641;GHIGLIAZZA;4;0,00;..;..
78738;GHIGLINO;6;0,00;..;..
42740;GHIGLIONE;6;0,00;9;0,00
103641;GHILAN;4;0,00;..;..
37857;GHILANE;15;0,00;..;..
52458;GHILARDI;8;0,00;..;..
89030;GHILAS;5;0,00;..;..
103641;GHILETCHI;4;0,00;..;..
103641;GHIMAN;4;0,00;..;..
89030;GHIMBAS;5;0,00;..;..
64882;GHIMBASAN;8;0,00;..;..
64882;GHIMICI;8;0,00;..;..
26335;GHIMIRE;28;0,00;..;..
103641;GHIMIS;4;0,00;..;..
55921;GHIMPU;9;0,00;..;..
103641;GHINASSI;4;0,00;..;..
89030;GHINCEA;5;0,00;..;..
37857;GHINEA;18;0,00;..;..
103641;GHINESCU;4;0,00;..;..
49517;GHINET;11;0,00;..;..
103641;GHINGA;4;0,00;..;..
89030;GHINI;5;0,00;..;..
70986;GHINN;7;0,00;..;..
40935;GHIO;10;0,00;6;0,00
64882;GHIOC;8;0,00;..;..
42740;GHIOCEL;14;0,00;..;..
103641;GHIOJAN;4;0,00;..;..
78738;GHIOLDI;6;0,00;..;..
59859;GHIONE;8;0,00;..;..
70986;GHIONEA;7;0,00;..;..
78738;GHIONOIU;6;0,00;..;..
52458;GHIORGHE;11;0,00;..;..
35255;GHIORGHITA;20;0,00;..;..
44694;GHIORGHIU;11;0,00;..;..
42740;GHIOUAN;12;0,00;..;..
103641;GHIRARDELLO;4;0,00;..;..
32147;GHIRARDI;19;0,00;4;0,00
70986;GHIRBOMEAN;6;0,00;..;..
70986;GHIRCAU;7;0,00;..;..
49517;GHIRINGHELLI;8;0,00;4;0,00
64882;GHISA;8;0,00;..;..
89030;GHISALBERTI;5;0,00;..;..
78738;GHISLAIN;6;0,00;..;..
11853;GHITA;90;0,01;10;0,00
103641;GHITAU;..;..;4;0,00
103641;GHITOAICA;4;0,00;..;..
78738;GHIUZAN;4;0,00;..;..
78738;GHIVECIU;5;0,00;..;..
44694;GHIZIAD;8;0,00;6;0,00
55921;GHIZLANE;10;0,00;..;..
70986;GHLIS;7;0,00;..;..
46970;GHMARI;4;0,00;9;0,00
103641;GHNIAT;4;0,00;..;..
103641;GHODOSSI;4;0,00;..;..
78738;GHOLAM;6;0,00;..;..
40935;GHOLAMI;15;0,00;..;..
39378;GHOMARI;9;0,00;8;0,00
29721;GHOMRICHE;19;0,00;7;0,00
64882;GHONA;4;0,00;4;0,00
59859;GHORAFI;6;0,00;..;..
52458;GHORDOU;7;0,00;4;0,00
103641;GHOREISHI;4;0,00;..;..
70986;GHORRI;..;..;5;0,00
22565;GHOSH;35;0,00;4;0,00
55921;GHOSN;6;0,00;4;0,00
10651;GHOTRA;74;0,00;42;0,00
44694;GHOUAT;14;0,00;..;..
46970;GHOUDAN;9;0,00;4;0,00
46970;GHOUDANE;10;0,00;..;..
44694;GHOUDDANA;11;0,00;..;..
59859;GHOUDDANE;5;0,00;4;0,00
44694;GHOUL;12;0,00;..;..
103641;GHOULA;4;0,00;..;..
78738;GHOULABZOURI;5;0,00;..;..
30501;GHOULAM;24;0,00;..;..
49517;GHOULI;9;0,00;..;..
103641;GHOULLA;4;0,00;..;..
49517;GHOUMARI;4;0,00;8;0,00
59859;GHOUNNA;4;0,00;5;0,00
103641;GHOURFANI;4;0,00;..;..
55921;GHOURI;7;0,00;..;..
52458;GHOURMINE;10;0,00;..;..
103641;GHOURRIZ;4;0,00;..;..
21837;GHOUS;33;0,00;8;0,00
103641;GHOUSE;4;0,00;..;..
16940;GHOUZALI;42;0,00;18;0,00
59859;GHOUZLAMI;7;0,00;..;..
70986;GHOUZLANE;7;0,00;..;..
42740;GHOZALI;13;0,00;..;..
103641;GHOZI;4;0,00;..;..
52458;GHOZIEL;5;0,00;6;0,00
103641;GHRAB;4;0,00;..;..
34146;GHRIB;16;0,00;5;0,00
49517;GHRIBI;9;0,00;..;..
89030;GHRIBI LAROUSSI;..;..;4;0,00
78738;GHRIDOU;6;0,00;..;..
78738;GHRISSAT;..;..;5;0,00
89030;GHRISSI;5;0,00;..;..
78738;GHRMAJYAN;6;0,00;..;..
78738;GHUFRAN;..;..;4;0,00
22207;GHUKASYAN;32;0,00;8;0,00
7363;GHULAM;116;0,01;74;0,00
103641;GHULYAN;4;0,00;..;..
44694;GHUMAAN;10;0,00;4;0,00
18122;GHUMAN;32;0,00;22;0,00
21155;GHUMMAN;27;0,00;16;0,00
89030;GHYS;4;0,00;..;..
70986;GHZAL;7;0,00;..;..
17319;GHZAOUI;36;0,00;22;0,00
46970;GHZIEL;9;0,00;4;0,00
103641;GHZIEL GHOLAIJ;4;0,00;..;..
64882;GHZILI;8;0,00;..;..
89030;GHZIOUI;5;0,00;..;..
78738;GHZIYEL;4;0,00;..;..
44694;GIA;9;0,00;5;0,00
46970;GIACALONE;12;0,00;..;..
59859;GIACCHETTI;8;0,00;..;..
64882;GIACCIO;..;..;5;0,00
103641;GIACCONE;4;0,00;..;..
103641;GIACCONI;4;0,00;..;..
103641;GIACHETTO;..;..;4;0,00
39378;GIACOBBE;10;0,00;7;0,00
64882;GIACOMAN;7;0,00;..;..
52458;GIACOMAZZI;8;0,00;..;..
19364;GIACOMELLI;37;0,00;12;0,00
42740;GIACOMETTI;12;0,00;..;..
89030;GIACOMI;5;0,00;..;..
35255;GIACOMINI;16;0,00;4;0,00
64882;GIACOMINO;6;0,00;..;..
64882;GIACONE;5;0,00;..;..
78738;GIACONI;4;0,00;..;..
103641;GIACONIA;4;0,00;..;..
78738;GIACOSA;..;..;4;0,00
103641;GIACOVELLI;4;0,00;..;..
70986;GIADANES;5;0,00;..;..
64882;GIADANS;..;..;6;0,00
78738;GIADAS;4;0,00;..;..
103641;GIAMMARIA;4;0,00;..;..
103641;GIAMPA;4;0,00;..;..
70986;GIAMPAOLI;7;0,00;..;..
49517;GIAMPIETRO;10;0,00;..;..
64882;GIANA;7;0,00;..;..
59859;GIANCARLO;8;0,00;..;..
49517;GIANCE;7;0,00;5;0,00
49517;GIANCOLA;10;0,00;..;..
103641;GIANDONI;4;0,00;..;..
89030;GIANFRANCESCO;5;0,00;..;..
103641;GIANGRANDE;4;0,00;..;..
40935;GIANI;16;0,00;..;..
78738;GIANINO;5;0,00;..;..
70986;GIANNATTASIO;4;0,00;..;..
44694;GIANNETTI;9;0,00;5;0,00
89030;GIANNETTINO;5;0,00;..;..
70986;GIANNETTO;5;0,00;..;..
25303;GIANNI;23;0,00;10;0,00
34146;GIANNINI;17;0,00;4;0,00
78738;GIANNOCCARO;5;0,00;..;..
37857;GIANNONE;11;0,00;7;0,00
28254;GIANNONI;17;0,00;11;0,00
25303;GIANNOTTI;20;0,00;13;0,00
89030;GIANNUZZI;5;0,00;..;..
89030;GIANOLA;5;0,00;..;..
89030;GIANOTTI;..;..;4;0,00
103641;GIANSANTE;4;0,00;..;..
40935;GIANZO;6;0,00;10;0,00
37857;GIAO;9;0,00;9;0,00
89030;GIARD;4;0,00;..;..
46970;GIARDINA;11;0,00;..;..
70986;GIARDINI;6;0,00;..;..
55921;GIARDINO;7;0,00;..;..
89030;GIAROLI;4;0,00;..;..
26335;GIAS;12;0,00;19;0,00
59859;GIAVEDONI;8;0,00;..;..
78738;GIAY;4;0,00;..;..
89030;GIBA;5;0,00;..;..
8480;GIBAJA;81;0,01;76;0,00
20834;GIBAL;17;0,00;27;0,00
11143;GIBANEL;58;0,00;51;0,00
78738;GIBAUT;5;0,00;..;..
32147;GIBBA;15;0,00;8;0,00
44694;GIBBONS;12;0,00;..;..
42740;GIBBS;12;0,00;..;..
14516;GIBELLO;49;0,00;26;0,00
16940;GIBERGA;24;0,00;36;0,00
35255;GIBERGANS;9;0,00;11;0,00
40935;GIBERGAS;5;0,00;11;0,00
6055;GIBERNAU;131;0,02;113;0,01
46970;GIBERNET;7;0,00;6;0,00
477;GIBERT;2.051;0,26;1.941;0,25
40935;GIBERTA;..;..;13;0,00
64882;GIBLIN;5;0,00;..;..
78738;GIBNEY;6;0,00;..;..
11943;GIBRAT;47;0,00;52;0,00
14516;GIBSON;60;0,00;15;0,00
70986;GIBU;7;0,00;..;..
10389;GICH;72;0,00;48;0,00
89030;GICOVANU;4;0,00;..;..
64882;GIDDA;6;0,00;..;..
49517;GIDEA;10;0,00;..;..
103641;GIEGLING;4;0,00;..;..
78738;GIENINI;6;0,00;..;..
78738;GIER;4;0,00;..;..
78738;GIERA;5;0,00;..;..
64882;GIES;..;..;5;0,00
55921;GIESE;5;0,00;5;0,00
70986;GIESEKEN;7;0,00;..;..
78738;GIESELER;..;..;4;0,00
31309;GIEYED;14;0,00;10;0,00
89030;GIEZ;4;0,00;..;..
89030;GIFFUNI;..;..;4;0,00
8088;GIFRA;82;0,01;85;0,01
5821;GIFRE;114;0,01;144;0,02
5936;GIFREU;138;0,02;113;0,01
42740;GIGAN;5;0,00;10;0,00
7465;GIGANTE;93;0,01;93;0,01
28965;GIGANTO;12;0,00;15;0,00
70986;GIGASHVILI;6;0,00;..;..
55921;GIGATO;..;..;7;0,00
30501;GIGAURI;23;0,00;..;..
15693;GIGENA;40;0,00;27;0,00
55921;GIGIREY;5;0,00;5;0,00
78738;GIGLI;5;0,00;..;..
25852;GIGLIO;28;0,00;4;0,00
103641;GIGLIOLI;4;0,00;..;..
59859;GIGLIOTTI;4;0,00;5;0,00
20834;GIGO;22;0,00;22;0,00
78738;GIGOI;5;0,00;..;..
55921;GIGOLASHVILI;10;0,00;..;..
78738;GIGOSOS;5;0,00;..;..
70986;GIGUASHVILI;5;0,00;..;..
2779;GIJON;306;0,04;323;0,04
11211;GIKINEH;52;0,00;56;0,00
25;GIL;17.925;2,27;17.729;2,24
103641;GIL BERMEJO;4;0,00;..;..
19958;GIL DE AVALLE;31;0,00;16;0,00
18371;GIL DE BERNABE;26;0,00;27;0,00
39378;GIL DE BIEDMA;7;0,00;10;0,00
78738;GIL DE MURO;..;..;5;0,00
25303;GIL DE PAREJA;15;0,00;18;0,00
103641;GIL DE SANTIVAÑES;..;..;4;0,00
29721;GIL DE SOLA;17;0,00;9;0,00
78738;GIL DEL CAÑO;6;0,00;..;..
33101;GIL MORENO DE MORA;11;0,00;11;0,00
16203;GIL ORTEGA;32;0,00;32;0,00
70986;GIL PENNA;7;0,00;..;..
28254;GIL VERNET;17;0,00;11;0,00
7038;GILA;93;0,01;109;0,01
611;GILABERT;1.564;0,20;1.541;0,20
12323;GILABERTE;52;0,00;43;0,00
89030;GILAD;4;0,00;..;..
39378;GILANI;14;0,00;..;..
89030;GILAR;..;..;5;0,00
70986;GILARDE;..;..;6;0,00
39378;GILARDI;10;0,00;7;0,00
59859;GILARDONI;4;0,00;5;0,00
33101;GILARRANZ;9;0,00;13;0,00
4144;GILART;221;0,03;172;0,02
15873;GILARTE;36;0,00;30;0,00
14516;GILAVERT;42;0,00;33;0,00
103641;GILBELLO;..;..;4;0,00
34146;GILBERGA;12;0,00;9;0,00
5902;GILBERT;147;0,02;106;0,01
11211;GILBERTE;63;0,00;45;0,00
42740;GILBOY;10;0,00;5;0,00
33101;GILCA;20;0,00;..;..
78738;GILCE;..;..;5;0,00
15369;GILCES;31;0,00;38;0,00
78738;GILCHRIST;6;0,00;..;..
70986;GILDA;7;0,00;..;..
59859;GILDAU;7;0,00;..;..
70986;GILDRES;6;0,00;..;..
59859;GILEA;7;0,00;..;..
8016;GILER;88;0,01;81;0,01
5660;GILES;156;0,02;111;0,01
23868;GILETE;20;0,00;16;0,00
78738;GILFANOVA;6;0,00;..;..
9602;GILGADO;59;0,00;74;0,00
59859;GILGIBERNAU;..;..;6;0,00
915;GILI;1.039;0,13;1.064;0,13
24320;GILIBERT;20;0,00;15;0,00
59859;GILIBERTI;7;0,00;..;..
10708;GILIBETS;64;0,00;51;0,00
78738;GILICIU;6;0,00;..;..
89030;GILINI;..;..;4;0,00
37857;GILIRRIBO;7;0,00;11;0,00
89030;GILIS;5;0,00;..;..
26335;GILISBARS;15;0,00;16;0,00
89030;GILKINSON;5;0,00;..;..
4952;GILL;224;0,03;92;0,01
44694;GILLANI;12;0,00;..;..
64882;GILLE;5;0,00;..;..
70986;GILLEN;4;0,00;..;..
40935;GILLES;13;0,00;..;..
64882;GILLESPIE;7;0,00;..;..
33101;GILLET;19;0,00;..;..
55921;GILLI;6;0,00;4;0,00
44694;GILLILAND;12;0,00;..;..
103641;GILLIOZ;4;0,00;..;..
64882;GILLIS;8;0,00;..;..
64882;GILLOT;8;0,00;..;..
24320;GILLUE;16;0,00;19;0,00
78738;GILLY;5;0,00;..;..
44694;GILMARTIN;8;0,00;6;0,00
49517;GILMORE;10;0,00;..;..
16757;GILO;25;0,00;36;0,00
46970;GILON;7;0,00;6;0,00
26335;GILORTEGA;14;0,00;17;0,00
46970;GILPEREZ;6;0,00;7;0,00
103641;GILQUIN;4;0,00;..;..
18866;GILS;25;0,00;26;0,00
46970;GILSANZ;..;..;10;0,00
46970;GILSON;9;0,00;4;0,00
25303;GILVERNET;24;0,00;9;0,00
64882;GILVERTE;4;0,00;4;0,00
59859;GIMARE;5;0,00;4;0,00
35255;GIMBEL;14;0,00;6;0,00
27578;GIMBER;15;0,00;14;0,00
6140;GIMBERNAT;114;0,01;126;0,02
7175;GIMBERT;96;0,01;101;0,01
15693;GIMENA;37;0,00;30;0,00
28254;GIMENES;12;0,00;16;0,00
35;GIMENEZ;14.923;1,89;15.946;2,02
34146;GIMENEZ CORAL;11;0,00;10;0,00
37857;GIMENEZ DE CISNEROS;11;0,00;7;0,00
64882;GIMENEZ DE LA FUENTE;..;..;6;0,00
55921;GIMENEZ DE LOS GALANES;9;0,00;..;..
33101;GIMENEZ FRONTIN;7;0,00;15;0,00
64882;GIMENEZ GALANES;6;0,00;..;..
89030;GIMENEZ RICO;..;..;5;0,00
21155;GIMENEZ SALINAS;23;0,00;20;0,00
70986;GIMENEZ ZADABA LISSON;..;..;5;0,00
49517;GIMENEZCORAL;4;0,00;8;0,00
59859;GIMENEZFRONTIN;..;..;6;0,00
37857;GIMENEZSALINAS;8;0,00;10;0,00
247;GIMENO;3.591;0,45;3.707;0,47
33101;GIMENO BAYON;21;0,00;..;..
42740;GIMENOBAYON;10;0,00;5;0,00
7497;GIMFERRER;100;0,01;85;0,01
78738;GIMILIO;..;..;4;0,00
30501;GIMISO;15;0,00;10;0,00
12323;GIMO;49;0,00;46;0,00
21155;GIMON;13;0,00;30;0,00
44694;GIMPERA;5;0,00;9;0,00
7465;GINABREDA;107;0,01;79;0,00
22978;GINARD;24;0,00;14;0,00
49517;GINART;5;0,00;7;0,00
34146;GINAS;14;0,00;7;0,00
78738;GINASTERA;..;..;4;0,00
52458;GINATA;5;0,00;6;0,00
78738;GINCU;6;0,00;..;..
55921;GINDAC;9;0,00;..;..
44694;GINDEA;12;0,00;..;..
89030;GINDRE;4;0,00;..;..
970;GINE;987;0,12;976;0,12
8675;GINEBRA;77;0,00;75;0,00
21837;GINEBREDA;21;0,00;20;0,00
44694;GINEBROSA;8;0,00;6;0,00
6916;GINEL;105;0,01;102;0,01
573;GINER;1.705;0,22;1.679;0,21
78738;GINERA;..;..;5;0,00
988;GINES;1.001;0,13;913;0,12
103641;GINESI;4;0,00;..;..
1200;GINESTA;797;0,10;797;0,10
89030;GINESTAL;..;..;4;0,00
23413;GINESTAR;18;0,00;19;0,00
40935;GINESTE;9;0,00;7;0,00
26335;GINESTERA;11;0,00;20;0,00
13667;GINESTET;44;0,00;38;0,00
28254;GINESTI;17;0,00;11;0,00
22207;GINESTOS;16;0,00;24;0,00
21837;GINESTRA;16;0,00;25;0,00
70986;GINETE;7;0,00;..;..
59859;GINETTE;6;0,00;..;..
42740;GINEZ;8;0,00;7;0,00
46970;GINFARRE;5;0,00;8;0,00
22978;GINFERRER;23;0,00;15;0,00
55921;GINGA;10;0,00;..;..
59859;GINI;7;0,00;..;..
8283;GINJAUME;81;0,01;81;0,01
39378;GINKEL;8;0,00;9;0,00
78738;GINORI;5;0,00;..;..
59859;GINORY;4;0,00;5;0,00
55921;GINOSYAN;10;0,00;..;..
55921;GINOT;9;0,00;..;..
4515;GINOVART;190;0,02;163;0,02
44694;GINOVES;6;0,00;8;0,00
103641;GINTER;4;0,00;..;..
49517;GINTO;6;0,00;6;0,00
70986;GINU;6;0,00;..;..
64882;GINZBURG;8;0,00;..;..
22565;GINZO;18;0,00;21;0,00
78738;GIO;6;0,00;..;..
78738;GIOCOLI;5;0,00;..;..
89030;GIOE;4;0,00;..;..
25303;GIOIA;29;0,00;4;0,00
3302;GIOL;258;0,03;251;0,03
64882;GIOLFAN;8;0,00;..;..
29721;GION;19;0,00;7;0,00
103641;GIORBELIDZE;4;0,00;..;..
78738;GIORCELLI;6;0,00;..;..
78738;GIORDA;6;0,00;..;..
64882;GIORDANA;6;0,00;..;..
103641;GIORDANELLA;4;0,00;..;..
55921;GIORDANELLI;4;0,00;6;0,00
20834;GIORDANI;37;0,00;7;0,00
32147;GIORDANINO;15;0,00;8;0,00
6215;GIORDANO;180;0,02;57;0,00
22207;GIORGADZE;33;0,00;7;0,00
78738;GIORGASHVILI;6;0,00;..;..
26335;GIORGETTI;20;0,00;11;0,00
24320;GIORGI;24;0,00;11;0,00
59859;GIORGINI;7;0,00;..;..
29721;GIORGIO;19;0,00;7;0,00
49517;GIORGOBIANI;12;0,00;..;..
32147;GIOSA;19;0,00;4;0,00
70986;GIOVAGNOLI;6;0,00;..;..
70986;GIOVANARDI;7;0,00;..;..
78738;GIOVANDO;4;0,00;..;..
78738;GIOVANETTI;5;0,00;..;..
59859;GIOVANINI;6;0,00;..;..
103641;GIOVANNETTI;4;0,00;..;..
70986;GIOVANNI;6;0,00;..;..
27578;GIOVANNINI;20;0,00;9;0,00
59859;GIOVANNONI;6;0,00;..;..
78738;GIOVANOLA;..;..;4;0,00
103641;GIOVINAZZO;4;0,00;..;..
89030;GIOVINCO;5;0,00;..;..
40935;GIR;11;0,00;5;0,00
78738;GIRA;4;0,00;..;..
14021;GIRABAL;46;0,00;33;0,00
55921;GIRABAU;4;0,00;6;0,00
